word,frequency
गतमाहुः,1
गतमुभयेषु,1
गतम्,1
गतयो,1
गतयौवनाम्,1
गतवानिह,1
गतवान्,1
गतसत्वो,1
गतागत,1
गताग्रैर्यद्गोग्रासप्रदानव्रतसुकृतमविश्रान्तमुज्जृम्भते,1
गतानां,1
गतानीति,1
गतिं,1
गतिप्रतीतेः,1
गतिमाप्नोति,1
गतिरुदाहरणैर्द्योतयति,1
गतिर्,1
गतिर्बलवता,1
गतिर्भूयो,1
गतिविलासविलोकनाद्यैः,1
गत्यर्थेऽष्टौ,1
गत्वाहं,1
गदतो,1
गदया,1
गदां,1
गदासम्पातजास्तत्र,1
गदितुं,1
गदेषु,1
गनाः,1
गन्तव्यमनुष्ठानार्थमेव,1
गन्तव्यम्,1
गन्तुमिच्छामि,1
गन्तुमुपक्रमेत्,1
गन्तुम्,1
गन्धं,1
गन्धकं,1
गन्धक्षयाय,1
गन्धतन्मात्रं,1
गन्धतन्मात्रतत्वाधिपाय,1
गन्धतन्मात्रतत्वाय,1
गन्धद्वारां,1
गन्धद्वारेति,1
गन्धन,1
गन्धपुष्पाघक्षतैर्द्देवं,1
गन्धमादनः,1
गन्धमादने,1
गन्धर्वस्य,1
गन्धर्वा,1
गन्धर्वाप्सरसस्तथा,1
गन्धर्वाप्स॒रसो॒,1
गन्धर्वाय,1
गन्धर्वेण,1
गन्धाकृष्टेन,1
गन्धादयः,1
गन्धादिः,1
गन्धादिगुणैः,1
गन्धादिनां,1
गन्धादिभ्यस्ततोऽनन्या,1
गन्धादिभ्यो,1
गन्धाद्याश्रयतया,1
गन्धाद्यैर्जातुचिज्जायते,1
गन्धाद्यैर्विलिप्तेन,1
गन्धाम्बुसम्पूर्णपञ्चरत्नसमन्विताः,1
गन्धाश्वजीवनीयैश्च,1
गन्धास्वरूपस्पर्शशब्दा,1
गन्धे,1
गन्धेन,1
गन्धेनापि,1
गन्धोऽधिभूतं,1
गन्ध॒र्वस्तस्यापो,1
गन्ध॒र्वस्तस्या॒धयो,1
गभस्तिभिः,1
गभीरता,1
गम,1
गमज्ञानदेव,1
गमन,1
गमनं,1
गमनम्,1
गमनादि,1
गमनादिक्रिया,1
गमनादिप्रवृत्तिः,1
गमयत्यलम्,1
गमयन्तं,1
गमयन्ति,1
गमयेत्,1
गमितं,1
गमिष्यति,1
गमिष्यन्ति,1
गमेमहि,1
गम्भीरज्वरारम्भभीतभिषजि,1
गम्भी॒रैः,1
गम्यं,1
गम्यतां,1
गम्यतामिति,1
गम्यतेऽनेनेति,1
गया,1
गयाकूप्यनुषङ्गेण,1
गयादि,1
गय॑मावि॒वेश॑,1
गरुडं,1
गरुडः,1
गरुडो,1
गरो॑,1
गर्ग॑राणाम्,1
गर्जतं,1
गर्जन्ति,1
गर्जन्प्रगाय,1
गर्जातर्जाः,1
गर्तं॒,1
गर्दा॑,1
गर्भ,1
गर्भः,1
गर्भः॑,1
गर्भगृहं,1
गर्भगृहे,1
गर्भधारणञ्चैव,1
गर्भभवं,1
गर्भम्,1
गर्भवत्तुङ्गनासिकः,1
गर्भादौ,1
गर्भित,1
गर्भि॒ण्यः॑,1
गर्भोदकं,1
गर्भो॒,1
गर्भ॑मदधाता॒न्त,1
गर्भ॒मद॑धातां॒,1
गर्भ॒मा,1
गर्भ॒माधे॑हि॒,1
गर्भ॒मोष॑धीनाम्,1
गर्वाढ्याः,1
गर्वितौ,1
गर्हितं,1
गर॒गिरः,1
गलात्स्रवन्तमसृगासव,1
गलान्तं,1
गल्वर्कशालाजिरोल्लासितलाजसक्तुनिपीतमसारपारीपरिगृहीतकर्कशर्करे,1
गवा,1
गवाक्षं,1
गवाक्षम्,1
गवाक्षम्महिषाक्षं,1
गवामन्तरमन्योन्यतारतम्यम्,1
गवि,1
गवेषकाः,1
गवेषणं,1
गवेषणेऽस्मिन्,1
गवे॒,1
गव्यमेव,1
गव्यू॑तिमुख्षतं,1
गव्य॑म्पि॒तेव॑,1
गस्स्,1
गहनं,1
गहनोत्साहं,1
गाः॒,1
गाढानि,1
गाणपत्यं,1
गाण्डीवं,1
गाण्डीवस्य,1
गातु॒मत्या,1
गात्रभङ्गेन,1
गात्राणि,1
गात्रा॑,1
गात्रेभ्यः,1
गान्धर्वं,1
गान्धारि,1
गान्धार्यां,1
गान्धार्याः,1
गान्धीनगरमण्डलस्य,1
गामिना,1
गायकः,1
गायत्रि॒यास्त्रि॒ष्टुभो॒,1
गायत्री,1
गायत्र्यश्च,1
गायन्ति,1
गाय॒त्रछ॑न्दस॒,1
गाय॒त्रछ॑न्दा॒,1
गाय॒त्रेण॑,1
गाय॒त्र्येका॑दश,1
गारुडे,1
गार्,1
गार्गी,1
गार्डन्स्,1
गार्हपत्ये,1
गार्हस्थ्यजीवनमापन्नस्य,1
गाव,1
गावीधु॒कं,1
गावो॑,1
गावो॒,1
गा॑त,1
गा॑यत्रि॒यै,1
गा॑यत्रि॒यैव,1
गा॑य॒त्रम्प्रा॑तःसव॒नं,1
गा॑य॒त्रम्प्रा॑तःसव॒नम्प्रा॑तःसव॒न,1
गा॑य॒त्री,1
गा॑य॒त्रो,1
गा॑य॒त्र्याह॑र॒त्तस्य॑,1
गा॒र्ग्यः,1
गिरं,1
गिरिम्,1
गिरिवरतनया,1
गिरिशाय,1
गिरिश्रेष्ठं,1
गिरीष्,1
गिरो॒,1
गिस,1
गि॒रं,1
गि॒रा,1
गि॒रि॒भ्रजो॒,1
गि॒रि॒ऽभ्रजः॑,1
गीः,1
गीतमाधुर्यं,1
गीतसुधारञ्जन,1
गीतस्तुतिमृदङ्गपणवघोषेण,1
गीताभाष्ये,1
गीतायाः,1
गीयते,1
गी॒तम्,1
गुगुरुच्चारयेन्मन्त्रामन्त्रदीक्षा,1
गुञ्जस्,1
गुञ्जा,1
गुटिकां,1
गुडखण्डशर्करादीनामिव,1
गुडखण्डादिशब्दाभिधानादपि,1
गुडादयः,1
गुडादयो,1
गुडादिभिः,1
गुडूच्या,1
गुणकार्याणामागमेषु,1
गुणग्रहणपूर्वकत्वं,1
गुणग्रहणपूर्वकत्वमसिद्धमत,1
